"pagenum","state","name","county","storet_code","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","alkalinity","conductivity","sechhi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading"
"259","VIRGINIA","CLAYTOR LAKE","PULASKI  E","5103","NA",NA,NA,NA,NA,NA,NA,"32",NA,NA,"1.5","0.031","0.008","34730",NA,"145","148185","183060","86650",NA,"5390","2593415","2685455","89960","51","10.06","3905320",NA,"147.6"
