"pagenum","state","name","county","storet_code","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","alkalinity","conductivity","sechhi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading"
"109","ILLINOIS","LAKE HEE","FULTON",1761,"IMPOUNDMENT","49.5",NA,NA,"0.3",NA,NA,NA,"0.9",NA,NA,NA,NA,NA,"135",NA,"6666666666",NA,"410","6666666666","6666666666","50045",NA,NA,"53","0.01","35190","35",NA
