"state","name","county","storet_code","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","alkalinity","conductivity","sechhi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading"
"YORK","SHINGING BRIDGE RES","SULLIVAN","3637","IMPOUNDMENT","382.54","3.47","13.4","5.9",NA,"10","75","1.3","0.057","0.02","0.52",NA,NA,NA,"27","4803","24540",NA,NA,"1066",NA,NA,"10181","59","7.07",NA,"20","100.7"
